date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:15	164829/164829	---MC-	200	added ('OK')	image/png	etag:%222fb7fc6e3adec852231362b5aa2fcbc7%22	https://framerusercontent.com/images/a0p6RRoizkBmJxvi7POQk1C5jLw.png?width=1562&height=2178	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/a0p6RRoizkBmJxvi7POQk1C5jLw14bc.png	(from https://pixerli.framer.website/)
12:37:16	282598/282598	---M-Z	200	added ('OK')	text/html	etag:%2249c07b46991204ba87364e2aa3a87dc0%22	https://pixerli.framer.website/projects	C:/My%20Web%20Sites/Prixelri_website/pixerli.framer.website/projects.html	(from https://pixerli.framer.website/)
12:37:16	15986/15986	---MC-	200	added ('OK')	image/png	etag:%229a5f2ff43695b0e737308c39871c8bf6%22	https://framerusercontent.com/images/ECLkLg5RgPNIpuszaIwR2Zv0.png?width=2642&height=553	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/ECLkLg5RgPNIpuszaIwR2Zv04ed3.png	(from https://pixerli.framer.website/)
12:37:17	317008/317008	---M-Z	200	added ('OK')	text/html	etag:%2207bfde476cc8a39c4f4528eff74702cf%22	https://pixerli.framer.website/projects/vsi	C:/My%20Web%20Sites/Prixelri_website/pixerli.framer.website/projects/vsi.html	(from https://pixerli.framer.website/)
12:37:17	319035/319035	---MC-	200	added ('OK')	image/png	etag:%22d6ee2e626f6d03c9fb93496e80555f27%22	https://framerusercontent.com/images/h7kuBBiS7fqgNh4griUI1eqQ5g.png?width=1080&height=1350	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/h7kuBBiS7fqgNh4griUI1eqQ5g6c9c.png	(from https://pixerli.framer.website/)
12:37:17	12112/12112	---MC-	200	added ('OK')	image/png	etag:%22d1c64f41a1db5b59fb4408ca96eda5da%22	https://framerusercontent.com/images/wSAoPQzad09zqmaWd0nCrELNLo.png?width=1607&height=624	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/wSAoPQzad09zqmaWd0nCrELNLo6084.png	(from https://pixerli.framer.website/)
12:37:17	23544/23544	---MC-	200	added ('OK')	image/jpeg	etag:%2274b9461a041bfa615744cf4c058afd0f%22	https://framerusercontent.com/images/xLoc531KAQJv2LchhlrwkcktY.jpg?width=736&height=414	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/xLoc531KAQJv2LchhlrwkcktY2dc2.jpg	(from https://pixerli.framer.website/)
12:37:18	2031/2031	---MC-	200	added ('OK')	image/png	etag:%226ce65b4dc38c1a525be1c67e3d8635d2%22	https://framerusercontent.com/images/5xvUOQCgLAG7x2mVEGsy7yDdDw.png?width=413&height=172	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/5xvUOQCgLAG7x2mVEGsy7yDdDw1134.png	(from https://pixerli.framer.website/)
12:37:18	11402/11402	---MC-	200	added ('OK')	image/jpeg	etag:%22e25e2d11c9c3e87b124439260b4e76e0%22	https://framerusercontent.com/images/c9btQs5GEt8XF0S2DoyeHWRgnRE.jpg?width=736&height=414	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/c9btQs5GEt8XF0S2DoyeHWRgnRE2dc2.jpg	(from https://pixerli.framer.website/)
12:37:18	1090661/1090661	---MC-	200	added ('OK')	image/png	etag:%22ab43c67daf68eb9e30bac88fc0416a39%22	https://framerusercontent.com/images/32EDQDFiDduw7UCiEoS8HMemO4.png?width=11386&height=3735	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/32EDQDFiDduw7UCiEoS8HMemO42f0b.png	(from https://pixerli.framer.website/)
12:37:18	847649/847649	---MC-	200	added ('OK')	image/png	etag:%228d2ca5ba04c0ec1dd1a45f66d76897f9%22	https://framerusercontent.com/images/OktNDt1c8eTB6lyvjZuY4WQbuU.png?width=1920&height=3240	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/OktNDt1c8eTB6lyvjZuY4WQbuUa266.png	(from https://pixerli.framer.website/)
12:37:19	1471069/1471069	---MC-	200	added ('OK')	image/png	etag:%220a14119cab210a673ab3271f02e04b7e%22	https://framerusercontent.com/images/6748hiCKHtXTC1Mn2zshDsSu7I.png?width=3115&height=2135	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/6748hiCKHtXTC1Mn2zshDsSu7I817b.png	(from https://pixerli.framer.website/)
12:37:19	374251/374251	---MC-	200	added ('OK')	image/png	etag:%22ed482f86afaeda2b5271c34592e266aa%22	https://framerusercontent.com/images/4h4nxHDCPOWauqNJTv5zE6czko.png?width=1567&height=1921	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/4h4nxHDCPOWauqNJTv5zE6czko9206.png	(from https://pixerli.framer.website/)
12:37:19	786716/786716	---MC-	200	added ('OK')	image/png	etag:%2257bc0e70838ddaf2c09984bb1f2fd3dc%22	https://framerusercontent.com/images/bB4We4SKwRVCd2rWt0ohxws7bFA.png?width=1230&height=1610	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/bB4We4SKwRVCd2rWt0ohxws7bFA8f7f.png	(from https://pixerli.framer.website/)
12:37:19	322896/322896	---MC-	200	added ('OK')	image/png	etag:%22a1fde33084a71aaf8cae00a8ac06616c%22	https://framerusercontent.com/images/SY3fX5MzYunMFMhAAbPnN3G2TE.png?width=1402&height=2522	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/SY3fX5MzYunMFMhAAbPnN3G2TEe369.png	(from https://pixerli.framer.website/)
12:37:20	278465/278465	---MC-	200	added ('OK')	image/png	etag:%2209ec01c27f4d915164b410d133888170%22	https://framerusercontent.com/images/B3AXI3HOLmqCYDkvKApIBGQpomE.png?width=1202&height=2884	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/B3AXI3HOLmqCYDkvKApIBGQpomE4667.png	(from https://pixerli.framer.website/)
12:37:20	17565/17565	---MC-	200	added ('OK')	image/png	etag:%22a297ef112c08a69d4272383a01ffe83f%22	https://framerusercontent.com/images/4lt73heMGhjaZL60a6gT5jKtZxY.png?width=2722&height=455	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/4lt73heMGhjaZL60a6gT5jKtZxYaa4a.png	(from https://pixerli.framer.website/)
12:37:20	14601/14601	---MC-	200	added ('OK')	image/png	etag:%22d882bd5e883746b956fae496bf008690%22	https://framerusercontent.com/images/gbkO7rvRWWXzCLXzqE6LiGzJk4.png?width=2712&height=510	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/gbkO7rvRWWXzCLXzqE6LiGzJk484fa.png	(from https://pixerli.framer.website/)
12:37:21	220284/220284	---M-Z	200	added ('OK')	text/html	etag:%22ee89c8ec81024145c84f0bd9e8ca7172%22	https://pixerli.framer.website/terms-of-service	C:/My%20Web%20Sites/Prixelri_website/pixerli.framer.website/terms-of-service.html	(from https://pixerli.framer.website/)
12:37:22	34966/34966	---M-Z	200	added ('OK')	text/html	etag:%2273c2db5b94a4fcab7532d50eb83e77d7%22	https://pixerli.framer.website/privacy-policy	C:/My%20Web%20Sites/Prixelri_website/pixerli.framer.website/privacy-policy.html	(from https://pixerli.framer.website/)
12:37:22	1320138/1320138	---MC-	200	added ('OK')	image/png	etag:%2258756edbacbdece67389394da692e2f9%22	https://framerusercontent.com/images/M8wzz19GZtHvkDOYvpNmIavSQw8.png?width=2880&height=2684	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/M8wzz19GZtHvkDOYvpNmIavSQw8f9e0.png	(from https://pixerli.framer.website/)
12:37:22	196229/196229	---MC-	200	added ('OK')	image/png	etag:%224ce7d8c7d6735026dff4e9b98b29358f%22	https://framerusercontent.com/images/h7kuBBiS7fqgNh4griUI1eqQ5g.png?scale-down-to=1024&width=1080&height=1350%20819w,https://framerusercontent.com/images/h7kuBBiS7fqgNh4griUI1eqQ5g.png?width=1080&height=1350%201080w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/h7kuBBiS7fqgNh4griUI1eqQ5g2920.png	(from https://pixerli.framer.website/)
12:37:22	5838/5838	---MC-	200	added ('OK')	image/png	etag:%223b41e5a9db742e6de630b70f7d549678%22	https://framerusercontent.com/images/wSAoPQzad09zqmaWd0nCrELNLo.png?scale-down-to=512&width=1607&height=624%20512w,https://framerusercontent.com/images/wSAoPQzad09zqmaWd0nCrELNLo.png?scale-down-to=1024&width=1607&height=624%201024w,https://framerusercontent.com/images/wSAoPQzad09zqmaWd0nCrELNLo.png?width=1607&height=624%201607w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/wSAoPQzad09zqmaWd0nCrELNLo4906.png	(from https://pixerli.framer.website/)
12:37:22	19594/19594	---MC-	200	added ('OK')	image/jpeg	etag:%2240643f0388085cedade3f30be6cbc12e%22	https://framerusercontent.com/images/xLoc531KAQJv2LchhlrwkcktY.jpg?scale-down-to=512&width=736&height=414%20512w,https://framerusercontent.com/images/xLoc531KAQJv2LchhlrwkcktY.jpg?width=736&height=414%20736w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/xLoc531KAQJv2LchhlrwkcktY9a4e.jpg	(from https://pixerli.framer.website/)
12:37:22	10739/10739	---MC-	200	added ('OK')	image/jpeg	etag:%22ddf3ebc7088df0e3c71973877c63a094%22	https://framerusercontent.com/images/c9btQs5GEt8XF0S2DoyeHWRgnRE.jpg?scale-down-to=512&width=736&height=414%20512w,https://framerusercontent.com/images/c9btQs5GEt8XF0S2DoyeHWRgnRE.jpg?width=736&height=414%20736w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/c9btQs5GEt8XF0S2DoyeHWRgnRE4ef8.jpg	(from https://pixerli.framer.website/)
12:37:23	7641/7641	---MC-	200	added ('OK')	image/png	etag:%2254808a92768037b21fe8fdea11c35537%22	https://framerusercontent.com/images/32EDQDFiDduw7UCiEoS8HMemO4.png?scale-down-to=512&width=11386&height=3735%20512w,https://framerusercontent.com/images/32EDQDFiDduw7UCiEoS8HMemO4.png?scale-down-to=1024&width=11386&height=3735%201024w,https://framerusercontent.com/images/32EDQDFiDduw7UCiEoS8HMemO4.png?scale-down-to=2048&width=11386&height=3735%202048w,https://framerusercontent.com/images/32EDQDFiDduw7UCiEoS8HMemO4.png?scale-down-to=4096&width=11386&height=3735%204096w,https://framerusercontent.com/images/32EDQDFiDduw7UCiEoS8HMemO4.png?width=11386&height=3735%2011386w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/32EDQDFiDduw7UCiEoS8HMemO4e227.png	(from https://pixerli.framer.website/)
12:37:23	373361/373361	---MC-	200	added ('OK')	image/png	etag:%22218301e645b714ba1db1fe3803585cf0%22	https://framerusercontent.com/images/4JIGCaNtP0VpqDGendk76gqrZE.png?width=2128&height=2063	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/4JIGCaNtP0VpqDGendk76gqrZE75b0.png	(from https://pixerli.framer.website/contact)
12:37:24	646626/646626	---MC-	200	added ('OK')	image/png	etag:%22490aeb023762e6437ab577a952abe964%22	https://framerusercontent.com/images/NEAEkUiU8H9fNw1zfdD2EeDQ0.png?width=2196&height=1907	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/NEAEkUiU8H9fNw1zfdD2EeDQ0f1a5.png	(from https://pixerli.framer.website/projects)
12:37:25	313984/313984	---M-Z	200	added ('OK')	text/html	etag:%22c0030c223c9e47fa668c2ffe3c13f7e9%22	https://pixerli.framer.website/projects/vednix	C:/My%20Web%20Sites/Prixelri_website/pixerli.framer.website/projects/vednix.html	(from https://pixerli.framer.website/projects)
12:37:26	315862/315862	---M-Z	200	added ('OK')	text/html	etag:%226f1b87de792bee2a9df5c934b6d66ad3%22	https://pixerli.framer.website/projects/oliveclear	C:/My%20Web%20Sites/Prixelri_website/pixerli.framer.website/projects/oliveclear.html	(from https://pixerli.framer.website/projects)
12:37:26	362931/362931	---MC-	200	added ('OK')	image/png	etag:%2292c6984619b33cb95b88cb9312044768%22	https://framerusercontent.com/images/97pPDiD9Ghr6AUvYLD2tgSXmTFw.png?width=1866&height=2050	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/97pPDiD9Ghr6AUvYLD2tgSXmTFwfdb4.png	(from https://pixerli.framer.website/projects/vsi)
12:37:26	501842/501842	---MC-	200	added ('OK')	image/png	etag:%221eacc40956402cf4827daa3160c42d18%22	https://framerusercontent.com/images/cFUpnA6urSlg7p5AKMgBban2H70.png?width=1500&height=1125	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/cFUpnA6urSlg7p5AKMgBban2H709e95.png	(from https://pixerli.framer.website/projects/vsi)
12:37:26	505763/505763	---MC-	200	added ('OK')	image/png	etag:%2249152da0218f41566333e6412cb50d58%22	https://framerusercontent.com/images/GknUEeTgrqdhJaUxLk0EccOjq0.png?width=1024&height=1536	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/GknUEeTgrqdhJaUxLk0EccOjq0bd31.png	(from https://pixerli.framer.website/projects/vsi)
12:37:27	53979/53979	---MC-	200	added ('OK')	image/png	etag:%22aa8297f4d271a0b51ca12cc3c6dacf43%22	https://framerusercontent.com/images/cFUpnA6urSlg7p5AKMgBban2H70.png?scale-down-to=512&width=1500&height=1125%20512w,https://framerusercontent.com/images/cFUpnA6urSlg7p5AKMgBban2H70.png?scale-down-to=1024&width=1500&height=1125%201024w,https://framerusercontent.com/images/cFUpnA6urSlg7p5AKMgBban2H70.png?width=1500&height=1125%201500w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/cFUpnA6urSlg7p5AKMgBban2H70f473.png	(from https://pixerli.framer.website/projects/vsi)
12:37:27	239660/239660	---MC-	200	added ('OK')	image/png	etag:%22830e0deec910d5b7498df2f34a5c5b73%22	https://framerusercontent.com/images/GknUEeTgrqdhJaUxLk0EccOjq0.png?scale-down-to=1024&width=1024&height=1536%20682w,https://framerusercontent.com/images/GknUEeTgrqdhJaUxLk0EccOjq0.png?width=1024&height=1536%201024w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/GknUEeTgrqdhJaUxLk0EccOjq0ac2f.png	(from https://pixerli.framer.website/projects/vsi)
12:37:27	40610/40610	---MC-	200	added ('OK')	image/png	etag:%22ba55aeae7c57ddd6d190575f638a8980%22	https://framerusercontent.com/images/6795OmczjziRYTDAPznMX1jVCg.png?scale-down-to=512&width=1024&height=682%20512w,https://framerusercontent.com/images/6795OmczjziRYTDAPznMX1jVCg.png?width=1024&height=682%201024w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/6795OmczjziRYTDAPznMX1jVCgd237.png	(from https://pixerli.framer.website/projects/vsi)
12:37:30	527266/527266	---MC-	200	added ('OK')	image/png	etag:%22ccee3d83ddf3f05563f70282182dd315%22	https://framerusercontent.com/images/psSsDnPxiwqaEVCugg62cuf0.png?width=2320&height=1935	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/psSsDnPxiwqaEVCugg62cuf0e06f.png	(from https://pixerli.framer.website/terms-of-service)
12:37:31	690161/690161	---MC-	200	added ('OK')	image/png	etag:%22f517481d1b7c1d3f0817733dd1cf96f8%22	https://framerusercontent.com/images/xeouwav5eNGKSGSkSE4K1UKGg.png?width=1587&height=2245	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/xeouwav5eNGKSGSkSE4K1UKGg4874.png	(from https://pixerli.framer.website/projects/vednix)
12:37:31	170751/170751	---MC-	200	added ('OK')	image/png	etag:%227bff2c30ef4203e0747b94c5759b8265%22	https://framerusercontent.com/images/cHlojO5NHMgwHsdczJKfmgdlyT4.png?width=629&height=849	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/cHlojO5NHMgwHsdczJKfmgdlyT41c68.png	(from https://pixerli.framer.website/projects/vednix)
12:37:31	181953/181953	---MC-	200	added ('OK')	image/png	etag:%228a36fb9d2009047dc051b5f63c3eb323%22	https://framerusercontent.com/images/lfT79RH7zGyFBEMekwyu8VyMcAg.png?width=653&height=853	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/lfT79RH7zGyFBEMekwyu8VyMcAg09a2.png	(from https://pixerli.framer.website/projects/vednix)
12:37:31	179177/179177	---MC-	200	added ('OK')	image/png	etag:%22f10cccc75fa6ed892717bdc6fd64b9a4%22	https://framerusercontent.com/images/xeouwav5eNGKSGSkSE4K1UKGg.png?scale-down-to=1024&width=1587&height=2245%20723w,https://framerusercontent.com/images/xeouwav5eNGKSGSkSE4K1UKGg.png?scale-down-to=2048&width=1587&height=2245%201447w,https://framerusercontent.com/images/xeouwav5eNGKSGSkSE4K1UKGg.png?width=1587&height=2245%201587w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/xeouwav5eNGKSGSkSE4K1UKGg0801.png	(from https://pixerli.framer.website/projects/vednix)
12:37:31	170751/170751	---MC-	200	added ('OK')	image/png	etag:%227bff2c30ef4203e0747b94c5759b8265%22	https://framerusercontent.com/images/cHlojO5NHMgwHsdczJKfmgdlyT4.png?width=629&height=849%20629w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/cHlojO5NHMgwHsdczJKfmgdlyT43348.png	(from https://pixerli.framer.website/projects/vednix)
12:37:32	181953/181953	---MC-	200	added ('OK')	image/png	etag:%228a36fb9d2009047dc051b5f63c3eb323%22	https://framerusercontent.com/images/lfT79RH7zGyFBEMekwyu8VyMcAg.png?width=653&height=853%20653w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/lfT79RH7zGyFBEMekwyu8VyMcAg76e6.png	(from https://pixerli.framer.website/projects/vednix)
12:37:32	54635/54635	---MC-	200	added ('OK')	image/png	etag:%229c60e9ae3025b67ead4f7541b00610b5%22	https://framerusercontent.com/images/S9X5Yn9V5GyVaC06a37SIRejYCs.png?width=1300&height=1350	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/S9X5Yn9V5GyVaC06a37SIRejYCs05ef.png	(from https://pixerli.framer.website/projects/oliveclear)
12:37:32	118632/118632	---MC-	200	added ('OK')	image/png	etag:%22902781bf76e24f786b1697138659e5c0%22	https://framerusercontent.com/images/2XGFNjCrd8Cg7uBSdefiidfRI.png?width=1080&height=1080	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/2XGFNjCrd8Cg7uBSdefiidfRI480f.png	(from https://pixerli.framer.website/projects/oliveclear)
12:37:32	370167/370167	---MC-	200	added ('OK')	image/png	etag:%22ef54f6f16de6924e1b486ac7e02e42bb%22	https://framerusercontent.com/images/npMuVkgeEwGigEQxuTtg9jzUqtU.png?width=1080&height=1350	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/npMuVkgeEwGigEQxuTtg9jzUqtU6c9c.png	(from https://pixerli.framer.website/projects/oliveclear)
12:37:33	36142/36142	---MC-	200	added ('OK')	image/png	etag:%22dfd5a141ceece91916be2875affc8c82%22	https://framerusercontent.com/images/S9X5Yn9V5GyVaC06a37SIRejYCs.png?scale-down-to=1024&width=1300&height=1350%20986w,https://framerusercontent.com/images/S9X5Yn9V5GyVaC06a37SIRejYCs.png?width=1300&height=1350%201300w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/S9X5Yn9V5GyVaC06a37SIRejYCs7c64.png	(from https://pixerli.framer.website/projects/oliveclear)
12:37:33	229398/229398	---MC-	200	added ('OK')	image/png	etag:%221365ac457e58ef79a66127862aa2aac5%22	https://framerusercontent.com/images/npMuVkgeEwGigEQxuTtg9jzUqtU.png?scale-down-to=1024&width=1080&height=1350%20819w,https://framerusercontent.com/images/npMuVkgeEwGigEQxuTtg9jzUqtU.png?width=1080&height=1350%201080w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/npMuVkgeEwGigEQxuTtg9jzUqtU45ba.png	(from https://pixerli.framer.website/projects/oliveclear)
12:37:33	34728/34728	---MC-	200	added ('OK')	image/png	etag:%22179d03a07f04e39867dbccbd0dbbdbbc%22	https://framerusercontent.com/images/2XGFNjCrd8Cg7uBSdefiidfRI.png?scale-down-to=512&width=1080&height=1080%20512w,https://framerusercontent.com/images/2XGFNjCrd8Cg7uBSdefiidfRI.png?scale-down-to=1024&width=1080&height=1080%201024w,https://framerusercontent.com/images/2XGFNjCrd8Cg7uBSdefiidfRI.png?width=1080&height=1080%201080w	C:/My%20Web%20Sites/Prixelri_website/framerusercontent.com/images/2XGFNjCrd8Cg7uBSdefiidfRI1728.png	(from https://pixerli.framer.website/projects/oliveclear)
